component_number	matrix	partition_name	edges	nodes_in_component	component_density	BUSCO_ID	BUSCO_description	SwissProt_accession	SwissProt_description	GO_annotations	ribo_found
761	Simion2017	V2META14895-42-Calc_Hmm10-BMGE05	1	2	1.0			E1BPN0.1	RecName: Full=Polynucleotide 5'-hydroxyl-kinase NOL9; AltName: Full=Nucleolar protein 9	GO:0045111; GO:0005730; GO:0005524; GO:0051731; GO:0003723; GO:0000448; GO:0000460	False
762	Hejnol2009	Tribe4566_0	1	2	1.0			P56962.2	RecName: Full=Syntaxin-17	GO:0005776; GO:0000421; GO:0030134; GO:0005829; GO:0012505; GO:0005789; GO:0005793; GO:0033116; GO:0012507; GO:0016021; GO:0044233; GO:0005739; GO:0030868; GO:0031201; GO:0019901; GO:0019903; GO:0005484; GO:0000149; GO:0097352; GO:0016240; GO:0006888; GO:0097111; GO:0007030; GO:0006886; GO:0034497; GO:0048278; GO:0006906	False
762	Borowiec2015_Total1080	OG1070.fasta.aln_gene67	1	2	1.0						
763	Borowiec2015_Total1080	OG1072.fasta.aln_gene68	1	2	1.0	EOG091G0V3C	proteasome maturation protein				
763	Hejnol2009	Tribe3237_0	1	2	1.0			Q9Y244.1	RecName: Full=Proteasome maturation protein; AltName: Full=Proteassemblin; AltName: Full=Protein UMP1 homolog; Short=hUMP1; AltName: Full=Voltage-gated K channel beta subunit 4.1	GO:0005737; GO:0005829; GO:0005783; GO:0016607; GO:0005634; GO:0031090; GO:0043248	False
764	Borowiec2015_Total1080	OG1075.fasta.aln_gene70	1	2	1.0	EOG091G1A1V	small nuclear ribonucleoprotein 27kDa (U4/U6.U5)				
764	Hejnol2009	Tribe4972_0	1	2	1.0	EOG091G1A1V	small nuclear ribonucleoprotein 27kDa (U4/U6.U5)	Q6GLZ8.1	RecName: Full=U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein; Short=U4/U6.U5 snRNP 27 kDa protein; Short=U4/U6.U5-27K; AltName: Full=U4/U6.U5 tri-snRNP-associated protein 3	GO:0005634; GO:0006397; GO:0008380	False
765	Simion2017	V2META13056-42-Calc_Hmm10-BMGE05	1	2	1.0			Q63ZL2.1	RecName: Full=Homologous-pairing protein 2 homolog; AltName: Full=PSMC3-interacting protein; AltName: Full=Proteasome 26S ATPase subunit 3-interacting protein	GO:0005634; GO:0007131	False
765	Borowiec2015_Total1080	OG1076.fasta.aln_gene71	1	2	1.0	EOG091G0XHF	PSMC3 interacting protein				
766	Hejnol2009	Tribe3945_0	1	2	1.0			Q2PFU1.1	RecName: Full=Huntingtin-interacting protein K; AltName: Full=Huntingtin yeast partner K	GO:0005737; GO:0015630; GO:0005654; GO:0032991; GO:0047485; GO:0043066; GO:0050821	False
766	Borowiec2015_Total1080	OG1077.fasta.aln_gene72	1	2	1.0						
767	Hejnol2009	Tribe4323_0	1	2	1.0			Q05AT9.1	RecName: Full=U11/U12 small nuclear ribonucleoprotein 35 kDa protein; Short=U11/U12 snRNP 35 kDa protein; AltName: Full=U1 snRNP-binding protein homolog	GO:0005634; GO:0003723	False
767	Borowiec2015_Total1080	OG1081.fasta.aln_gene77	1	2	1.0						
768	Simion2017	V2META13882-42-Calc_Hmm10-BMGE05	1	2	1.0			A0FI79.1	RecName: Full=72 kDa inositol polyphosphate 5-phosphatase; AltName: Full=Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; AltName: Full=Phosphatidylinositol polyphosphate 5-phosphatase type IV; Flags: Precursor	GO:0005930; GO:0032580; GO:0005886; GO:0001726; GO:0004439; GO:0046856	False
768	Borowiec2015_Total1080	OG1082.fasta.aln_gene78	1	2	1.0						
769	Borowiec2015_Total1080	OG1083.fasta.aln_gene79	1	2	1.0						
769	Simion2017	V2META14451-42-Calc_Hmm10-BMGE05	1	2	1.0						
770	Hejnol2009	Tribe4588_0	1	2	1.0	EOG091G0YCT	cysteine-rich PDZ-binding protein	Q1WCC0.1	RecName: Full=Cysteine-rich PDZ-binding protein; AltName: Full=Cysteine-rich interactor of PDZ three; Short=Cysteine-rich interactor of PDZ3	GO:0005737	False
770	Borowiec2015_Total1080	OG1085.fasta.aln_gene80	1	2	1.0	EOG091G0YCT	cysteine-rich PDZ-binding protein				
771	Hejnol2009	Tribe2811_0	1	2	1.0			O60783.1	RecName: Full=28S ribosomal protein S14, mitochondrial; Short=MRP-S14; Short=S14mt; AltName: Full=Mitochondrial small ribosomal subunit protein uS14m	GO:0005743; GO:0005761; GO:0005763; GO:0003723; GO:0003735; GO:0070125; GO:0070126; GO:0006412	True
771	Borowiec2015_Total1080	OG1087.fasta.aln_gene81	1	2	1.0						
772	Borowiec2015_Total1080	OG1088.fasta.aln_gene82	1	2	1.0						
772	Simion2017	V2META14365-42-Calc_Hmm10-BMGE05	1	2	1.0			Q9CYU6.1	RecName: Full=Diphthine methyltransferase; AltName: Full=Diphthamide biosynthesis protein 7; Short=DPH7; AltName: Full=WD repeat-containing protein 85	GO:0061685; GO:0017183	False
773	Hejnol2009	Tribe4157_0	1	2	1.0	EOG091G0TCJ	mitochondrial ribosomal protein S24	Q9VCC3.1	RecName: Full=28S ribosomal protein S24, mitochondrial; Short=MRP-S24; Short=S24mt; Flags: Precursor	GO:0005763; GO:0003735; GO:0032543; GO:0006412	True
773	Borowiec2015_Total1080	OG1090.fasta.aln_gene84	1	2	1.0	EOG091G0TCJ	mitochondrial ribosomal protein S24				
774	Borowiec2015_Total1080	OG1093.fasta.aln_gene86	1	2	1.0	EOG091G0RRA	LSM12 homolog				
774	Hejnol2009	Tribe4351_0	1	2	1.0	EOG091G0RRA	LSM12 homolog	Q6NSN1.1	RecName: Full=Protein LSM12 homolog B	GO:0016070	False
775	Simion2017	V2META14746-42-Calc_Hmm10-BMGE05	1	2	1.0			A2AA28.1	RecName: Full=Methyltransferase-like protein 23	GO:0005737; GO:0016021; GO:0005634; GO:0032991; GO:0031072; GO:0008168; GO:0008134; GO:0050890; GO:0045944	False
775	Borowiec2015_Total1080	OG1095.fasta.aln_gene88	1	2	1.0						
776	Borowiec2015_Total1080	OG1097.fasta.aln_gene89	1	2	1.0						
776	Hejnol2009	Tribe4002_0	1	2	1.0			Q9DAT2.2	RecName: Full=MRG/MORF4L-binding protein; AltName: Full=MRG-binding protein	GO:0035267; GO:0005634; GO:0016573; GO:0040008; GO:0006357	False
777	Borowiec2015_Total1080	OG1098.fasta.aln_gene90	1	2	1.0	EOG091G0MBX	zinc finger protein 830				
777	Hejnol2009	Tribe7276_0	1	2	1.0	EOG091G0MBX	zinc finger protein 830	Q63ZM9.1	RecName: Full=Zinc finger protein 830; AltName: Full=Coiled-coil domain-containing protein 16	GO:0005694; GO:0016607; GO:0005681; GO:0003676; GO:0008270; GO:0007049; GO:0051301; GO:0007275	False
778	Whelan2017_full	Subset7_02	1	2	1.0			A0A0G2JZ79.2	RecName: Full=NAD-dependent protein deacetylase sirtuin-1	GO:0030424; GO:0005829; GO:0030426; GO:0005719; GO:0005720; GO:0005637; GO:0005654; GO:0005634; GO:0016605; GO:0033553; GO:0043425; GO:0019899; GO:0046872; GO:0051019; GO:0070403; GO:0017136; GO:0046969; GO:0035257; GO:0002039; GO:0008022; GO:0019904; GO:0043422; GO:0003714; GO:0006915; GO:0007569; GO:1904646; GO:0071236; GO:1904644; GO:0070301; GO:0071407; GO:1904648; GO:0071303; GO:0070932; GO:0007517; GO:0010667; GO:0060548; GO:0043392; GO:2000270; GO:0060125; GO:0043524; GO:1901984; GO:1900181; GO:1903427; GO:0032720; GO:0097755; GO:0061051; GO:0045722; GO:0010460; GO:0035774; GO:0010976; GO:0090312; GO:0014858; GO:2000614; GO:0006476; GO:0045471; GO:1902617; GO:1904373; GO:0010046; GO:0031667; GO:1904638; GO:0048511; GO:0006364	False
778	Borowiec2015_Total1080	OG1099.fasta.aln_gene91	1	2	1.0						
779	Borowiec2015_Total1080	OG1106.fasta.aln_gene97	1	2	1.0						
779	Simion2017	V2META12680-42-Calc_Hmm10-BMGE05	1	2	1.0			Q3SX42.1	RecName: Full=Charged multivesicular body protein 2b; AltName: Full=Chromatin-modifying protein 2b; Short=CHMP2b	GO:0005829; GO:0000815; GO:0031902; GO:0005764; GO:0005771; GO:0005886; GO:0019904; GO:0050890; GO:0007032; GO:0032509; GO:0045324; GO:0061952; GO:0007080; GO:0070050; GO:0006997; GO:1902188; GO:0015031; GO:0010824; GO:1901673; GO:0039702	False
780	Borowiec2015_Total1080	OG1107.fasta.aln_gene98	1	2	1.0	EOG091G0KSX	GATA zinc finger domain containing 1				
780	Hejnol2009	Tribe4761_0	1	2	1.0	EOG091G0KSX	GATA zinc finger domain containing 1	A2VDY6.1	RecName: Full=GATA zinc finger domain-containing protein 1	GO:0005634; GO:0043565; GO:0008270; GO:0006355	False
781	Borowiec2015_Total1080	OG1108.fasta.aln_gene99	1	2	1.0						
781	Simion2017	V2META13285-42-Calc_Hmm10-BMGE05	1	2	1.0			Q6DE87.2	RecName: Full=Serine/threonine-protein kinase Chk1; AltName: Full=CHK1 checkpoint homolog; AltName: Full=Checkpoint kinase-1; Short=xChk1	GO:0005813; GO:0000785; GO:0000794; GO:0005737; GO:0005634; GO:0005524; GO:0035402; GO:0004674; GO:0007049; GO:0006974; GO:0048096; GO:0000077; GO:0006975; GO:0007275; GO:0045839; GO:0018107; GO:0006468; GO:0010569; GO:2000615; GO:0046602; GO:0010767; GO:0072425	False
782	Borowiec2015_Total1080	OG1109.fasta.aln_gene100	1	2	1.0						
782	Simion2017	V2META13302-42-Calc_Hmm10-BMGE05	1	2	1.0			Q15831.1	RecName: Full=Serine/threonine-protein kinase STK11; AltName: Full=Liver kinase B1; Short=LKB1; Short=hLKB1; AltName: Full=Renal carcinoma antigen NY-REN-19; Flags: Precursor	GO:0005737; GO:0005829; GO:0070062; GO:0016020; GO:0005739; GO:0005654; GO:0005634; GO:0005524; GO:0030275; GO:0000287; GO:0002039; GO:0030295; GO:0004674; GO:0032147; GO:0043276; GO:0006914; GO:0007409; GO:0060070; GO:0007050; GO:0006974; GO:0071493; GO:0097484; GO:0030010; GO:0042593; GO:0051645; GO:0072332; GO:0090090; GO:0030308; GO:0008285; GO:0120163; GO:0060770; GO:1904262; GO:0010508; GO:0050772; GO:1900182; GO:0030511; GO:0045059; GO:0046777; GO:0006470; GO:0006468; GO:0001558; GO:0048814; GO:0051896; GO:1901796; GO:0010212; GO:0007283; GO:0050852; GO:0001894; GO:0001944	False
783	Simion2017	V2META13677-42-Calc_Hmm10-BMGE05	1	2	1.0			Q9D0M0.2	RecName: Full=Exosome complex exonuclease RRP42; AltName: Full=Exosome component 7; AltName: Full=Ribosomal RNA-processing protein 42	GO:0000177; GO:0000178; GO:0000176; GO:0005730; GO:0017091; GO:0043928; GO:0000467; GO:0071028; GO:0071042; GO:0071035; GO:0071038; GO:0034427; GO:0016075; GO:0034473; GO:0034475; GO:0034476	False
783	Borowiec2015_Total1080	OG1110.fasta.aln_gene102	1	2	1.0						
784	Borowiec2015_Total1080	OG1112.fasta.aln_gene104	1	2	1.0	EOG091G0LBN	ribosomal RNA processing 15 homolog				
784	Hejnol2009	Tribe5013_0	1	2	1.0	EOG091G0LBN	ribosomal RNA processing 15 homolog	Q3T062.1	RecName: Full=RRP15-like protein; AltName: Full=Ribosomal RNA-processing protein 15	GO:0030687; GO:0006364	False
785	Borowiec2015_Total1080	OG1121.fasta.aln_gene113	1	2	1.0						
785	Simion2017	V2META11011-1-42-Calc_Hmm10-BMGE05	1	2	1.0			Q3UJK4.1	RecName: Full=GTP-binding protein 2; AltName: Full=GTP-binding-like protein 2	GO:0043231; GO:0005525; GO:0003924; GO:0003746; GO:0006414	False
786	Borowiec2015_Total1080	OG1123.fasta.aln_gene115	1	2	1.0						
786	Simion2017	V2META12370-42-Calc_Hmm10-BMGE05	1	2	1.0			P49256.1	RecName: Full=Vesicular integral-membrane protein VIP36; AltName: Full=Lectin mannose-binding 2; AltName: Full=Vesicular integral-membrane protein 36; Short=VIP36; Flags: Precursor	GO:0030137; GO:0030134; GO:0031410; GO:0005789; GO:0005793; GO:0070382; GO:0005794; GO:0000139; GO:0016021; GO:0048471; GO:0005537; GO:0046872; GO:0007029; GO:0006888; GO:0007030; GO:0015031	False
787	Simion2017	V2META11219-1-42-Calc_Hmm10-BMGE05	1	2	1.0			O95985.1	RecName: Full=DNA topoisomerase 3-beta-1; AltName: Full=DNA topoisomerase III beta-1	GO:0000793; GO:0005634; GO:0003677; GO:0003916; GO:0003917; GO:0003723; GO:0007059; GO:0006265	False
787	Borowiec2015_Total1080	OG1133.fasta.aln_gene125	1	2	1.0	EOG091G01EW	DNA topoisomerase, type IA				
788	Borowiec2015_Total1080	OG1134.fasta.aln_gene126	1	2	1.0						
788	Hejnol2009	Tribe2383_0	1	2	1.0			Q640V9.1	RecName: Full=Putative deoxyribonuclease TATDN1	GO:0005634; GO:0016888; GO:0046872	False
789	Hejnol2009	Tribe1433_0	1	2	1.0			Q8AWB6.1	RecName: Full=Solute carrier family 35 member B1; AltName: Full=Endoplasmic reticulum nucleotide sugar transporter 1	GO:0030176; GO:0030173; GO:0022857; GO:0005459; GO:0005460; GO:0008643; GO:0072334	False
789	Borowiec2015_Total1080	OG1137.fasta.aln_gene129	1	2	1.0						
790	Borowiec2015_Total1080	OG1140.fasta.aln_gene132	1	2	1.0						
790	Moroz2014_3d	0899	1	2	1.0			Q8RXK8.1	RecName: Full=Isoleucine--tRNA ligase, chloroplastic/mitochondrial; AltName: Full=Isoleucyl-tRNA synthetase; Short=IleRS; AltName: Full=Protein OVULE ABORTION 2; Flags: Precursor	GO:0009507; GO:0009570; GO:0005739; GO:0002161; GO:0005524; GO:0004822; GO:0046872; GO:0000049; GO:0006428; GO:0032543; GO:0048481	False
791	Borowiec2015_Total1080	OG1141.fasta.aln_gene133	1	2	1.0						
791	Simion2017	V2META10986-2-42-Calc_Hmm10-BMGE05	1	2	1.0			Q9W391.2	RecName: Full=Probable phosphorylase b kinase regulatory subunit alpha; Short=Phosphorylase kinase subunit alpha	GO:0005964; GO:0005886; GO:0005516; GO:0003824; GO:0005977; GO:0006468	False
792	Borowiec2015_Total1080	OG1146.fasta.aln_gene138	1	2	1.0						
792	Hejnol2009	Tribe3470_0	1	2	1.0			Q86YH6.2	RecName: Full=Decaprenyl-diphosphate synthase subunit 2; AltName: Full=All-trans-decaprenyl-diphosphate synthase subunit 2; AltName: Full=Candidate tumor suppressor protein; AltName: Full=Decaprenyl pyrophosphate synthase subunit 2	GO:0005829; GO:0005759; GO:1990234; GO:0046982; GO:0000010; GO:0050347; GO:0008299; GO:0051290; GO:0050878; GO:0006744	False
793	Simion2017	V2META13322-42-Calc_Hmm10-BMGE05	1	2	1.0			Q8TCT9.1	RecName: Full=Minor histocompatibility antigen H13; AltName: Full=Intramembrane protease 1; Short=IMP-1; Short=IMPAS-1; Short=hIMP1; AltName: Full=Presenilin-like protein 3; AltName: Full=Signal peptide peptidase	GO:0009986; GO:0036513; GO:0005783; GO:0005789; GO:0071458; GO:0071556; GO:0016020; GO:0005886; GO:0005791; GO:0042500; GO:0008233; GO:0042803; GO:0031625; GO:0033619; GO:1904211; GO:0051289; GO:0006465	False
793	Borowiec2015_Total1080	OG1152.fasta.aln_gene145	1	2	1.0	EOG091G0EHF	signal peptide peptidase like 3				
794	Borowiec2015_Total1080	OG1160.fasta.aln_gene154	1	2	1.0						
794	Borowiec2015_Total1080	OG1161.fasta.aln_gene155	1	2	1.0						
795	Borowiec2015_Total1080	OG123.fasta.aln_gene163	1	2	1.0						
795	Simion2017	V2META13262-42-Calc_Hmm10-BMGE05	1	2	1.0			Q96VA4.1	RecName: Full=1,4-alpha-glucan-branching enzyme; AltName: Full=Glycogen-branching enzyme	GO:0003844; GO:0102752; GO:0043169; GO:0004553; GO:0005978	False
796	Borowiec2015_Total1080	OG134.fasta.aln_gene174	1	2	1.0						
796	Ryan2013_est	gene39	1	2	1.0			Q62651.2	RecName: Full=Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial; Flags: Precursor	GO:0005739; GO:0005777; GO:0051750; GO:0005102; GO:0006635	False
797	Simion2017	V2META11583-2-42-Calc_Hmm10-BMGE05	1	2	1.0			O60341.2	RecName: Full=Lysine-specific histone demethylase 1A; AltName: Full=BRAF35-HDAC complex protein BHC110; AltName: Full=Flavin-containing amine oxidase domain-containing protein 2	GO:1990391; GO:0000790; GO:0000784; GO:0005654; GO:0005634; GO:0032991; GO:0005667; GO:0050681; GO:0003682; GO:0032451; GO:0019899; GO:0050660; GO:0004407; GO:0032452; GO:0034648; GO:0032453; GO:0032454; GO:0043426; GO:0030374; GO:0016491; GO:0002039; GO:0001085; GO:0042162; GO:0061752; GO:0008134; GO:0044212; GO:0000380; GO:0007596; GO:0071320; GO:0071480; GO:0034644; GO:0021987; GO:0046098; GO:0034720; GO:0033169; GO:0055001; GO:0043392; GO:0043518; GO:0043433; GO:0051572; GO:0051573; GO:1902166; GO:0032091; GO:0000122; GO:0045892; GO:0042551; GO:0045793; GO:0035563; GO:0120162; GO:0051091; GO:0033184; GO:2000179; GO:0002052; GO:0010976; GO:2000648; GO:0045944; GO:0006482; GO:1903827; GO:0010569; GO:0006357; GO:0060992	False
797	Borowiec2015_Total1080	OG138.fasta.aln_gene177	1	2	1.0						
798	Hejnol2009	Tribe2929_0	1	2	1.0	EOG091G08O3	ATPase, AAA-type, core	Q7ZTL7.1	RecName: Full=Mitochondrial chaperone BCS1; AltName: Full=BCS1-like protein	GO:0016021; GO:0005743; GO:0005524; GO:0034551	False
798	Borowiec2015_Total1080	OG141.fasta.aln_gene181	1	2	1.0	EOG091G08O3	ATPase, AAA-type, core				
799	Borowiec2015_Total1080	OG149.fasta.aln_gene188	1	2	1.0	EOG091G07KL	Protein arginine N-methyltransferase				
799	Hejnol2009	Tribe3357_0	1	2	1.0	EOG091G07KL	Protein arginine N-methyltransferase	A2AV36.1	RecName: Full=Protein arginine N-methyltransferase 7; AltName: Full=Histone-arginine N-methyltransferase PRMT7; AltName: Full=[Myelin basic protein]-arginine N-methyltransferase PRMT7	GO:0005829; GO:0005634; GO:0044020; GO:0008469; GO:0035242; GO:0035241; GO:0035243; GO:0008757; GO:0030154; GO:0043046; GO:0034969; GO:0018216; GO:0006349; GO:0006355; GO:0000387	False
800	Simion2017	V2META16960-42-Calc_Hmm10-BMGE05	1	2	1.0			Q95SX8.1	RecName: Full=N-alpha-acetyltransferase 60; Short=dNaa60; AltName: Full=NatF catalytic subunit	GO:0005737; GO:0000139; GO:0010485; GO:0004402; GO:0004596; GO:0007059; GO:0016573; GO:0043966; GO:0043967; GO:0017196	False
800	Borowiec2015_Total1080	OG150.fasta.aln_gene190	1	2	1.0	EOG091G0L3L	N(alpha)-acetyltransferase 60, NatF catalytic subunit				
801	Borowiec2015_Total1080	OG154.fasta.aln_gene194	1	2	1.0						
801	Hejnol2009	Tribe3118_0	1	2	1.0			Q791N7.1	RecName: Full=DNA-directed RNA polymerase I subunit RPA12; AltName: Full=Zinc ribbon domain-containing protein 1	GO:0005654; GO:0005736; GO:0003899; GO:0003676; GO:0008270; GO:0006379; GO:0006363	False
802	Borowiec2015_Total1080	OG157.fasta.aln_gene197	1	2	1.0	EOG091G07DR	mannosyl-oligosaccharide glucosidase				
802	Simion2017	V2META12139-42-Calc_Hmm10-BMGE05	1	2	1.0			F4HTM3.1	RecName: Full=Mannosyl-oligosaccharide glucosidase GCS1; AltName: Full=Alpha-glucosidase 1; Short=Glucosidase 1; AltName: Full=Protein KNOPF; AltName: Full=Protein MUNCHKIN	GO:0005783; GO:0005789; GO:0016021; GO:0004558; GO:0004573; GO:0009913; GO:0009311; GO:0006487; GO:0010053	False
803	Borowiec2015_Total1080	OG159.fasta.aln_gene199	1	2	1.0						
803	Simion2017	V2META12684-42-Calc_Hmm10-BMGE05	1	2	1.0			A0MTA1.1	RecName: Full=DNA-(apurinic or apyrimidinic site) lyase; AltName: Full=APEX nuclease; Short=APEN; AltName: Full=Apurinic-apyrimidinic endonuclease 1; Short=AP endonuclease 1; Short=zAP1	GO:0005783; GO:0005739; GO:0016607; GO:0005730; GO:0005634; GO:0140078; GO:0003677; GO:0003906; GO:0008311; GO:0004519; GO:0046872; GO:0004528; GO:0003723; GO:0006284; GO:0080111; GO:0060047; GO:0001947; GO:0043066; GO:0055114; GO:0010628	False
804	Simion2017	V2META15144-42-Calc_Hmm10-BMGE05	1	2	1.0			Q5VUJ9.1	RecName: Full=Dynein regulatory complex protein 8; AltName: Full=EF-hand calcium-binding domain-containing protein 2	GO:0005737; GO:0005856; GO:0031514; GO:0005509	False
804	Borowiec2015_Total1080	OG163.fasta.aln_gene204	1	2	1.0						
805	Simion2017	V2META12014-2-42-Calc_Hmm10-BMGE05	1	2	1.0			Q8L3X9.1	RecName: Full=3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial; AltName: Full=Beta-ketoacyl-ACP synthase; AltName: Full=mtKAS; Flags: Precursor	GO:0005739; GO:0004315; GO:0006633; GO:0010027	False
805	Borowiec2015_Total1080	OG172.fasta.aln_gene212	1	2	1.0						
806	Borowiec2015_Total1080	OG175.fasta.aln_gene215	1	2	1.0	EOG091G0E7S	Transcription factor TFIIB				
806	Ryan2013_est	gene269	1	2	1.0	EOG091G0E7S	Transcription factor TFIIB	O16991.2	RecName: Full=Transcription initiation factor IIB; AltName: Full=General transcription factor TFIIB	GO:0005634; GO:0097550; GO:0046872; GO:0001139; GO:0000979; GO:0017025; GO:0008134; GO:0006352; GO:0006355; GO:0051123; GO:0001174	False
807	Simion2017	V2META13306-42-Calc_Hmm10-BMGE05	1	2	1.0			P58501.3	RecName: Full=PAX3- and PAX7-binding protein 1; Short=PAX3/7BP; AltName: Full=GC-rich sequence DNA-binding factor 1	GO:0005634; GO:0003700; GO:0000978; GO:0008134; GO:0007517; GO:0000122; GO:0031062; GO:2000288; GO:0045944; GO:0014842	False
807	Borowiec2015_Total1080	OG176.fasta.aln_gene216	1	2	1.0						
808	Borowiec2015_Total1080	OG179.fasta.aln_gene219	1	2	1.0						
808	Simion2017	V2META13424-42-Calc_Hmm10-BMGE05	1	2	1.0			Q8VCX2.1	RecName: Full=Solute carrier family 35 member C2; AltName: Full=Ovarian cancer-overexpressed gene 1 protein	GO:0005801; GO:0005793; GO:0033116; GO:0005794; GO:0016021; GO:0005654; GO:0015297; GO:0022857; GO:0036065; GO:0010629; GO:0045747; GO:0036066; GO:0015786	False
809	Borowiec2015_Total1080	OG18.fasta.aln_gene230	1	2	1.0						
809	Simion2017	V2META12795-42-Calc_Hmm10-BMGE05	1	2	1.0			Q5ZL33.2	RecName: Full=Serine-threonine kinase receptor-associated protein	GO:0005829; GO:0005654; GO:0032797; GO:0034719; GO:0005102; GO:0030277; GO:0010633; GO:0050680; GO:0010719; GO:0060394; GO:0000122; GO:0030512; GO:0000387	False
810	Borowiec2015_Total1080	OG180.fasta.aln_gene221	1	2	1.0						
810	Hejnol2009	Tribe2365_0	1	2	1.0			Q86WA6.1	RecName: Full=Valacyclovir hydrolase; Short=VACVase; Short=Valacyclovirase; AltName: Full=Biphenyl hydrolase-like protein; AltName: Full=Biphenyl hydrolase-related protein; Short=Bph-rp; AltName: Full=Breast epithelial mucin-associated antigen; Short=MCNAA; Flags: Precursor	GO:0005741; GO:0005739; GO:0047658; GO:0006520; GO:0009636; GO:0006805	False
811	Hejnol2009	Tribe2329_0	1	2	1.0			A0JPN6.1	RecName: Full=Mediator of RNA polymerase II transcription subunit 22; AltName: Full=Mediator complex subunit 22; AltName: Full=Surfeit locus protein 5	GO:0016592; GO:0003712; GO:0006357	False
811	Borowiec2015_Total1080	OG186.fasta.aln_gene227	1	2	1.0						
812	Borowiec2015_Total1080	OG188.fasta.aln_gene229	1	2	1.0						
812	Simion2017	V2META12291-2-42-Calc_Hmm10-BMGE05	1	2	1.0			A6QLJ3.1	RecName: Full=Translation factor GUF1, mitochondrial; AltName: Full=Elongation factor 4 homolog; Short=EF-4; AltName: Full=GTPase GUF1; AltName: Full=Ribosomal back-translocase; Flags: Precursor	GO:0005743; GO:0005759; GO:0005739; GO:0005525; GO:0003924; GO:0043022; GO:0045727; GO:0006412	False
