"component_number"	"matrix"	"partition"	"edges"	"nodes_in_component"	"component_density"	"BUSCO_ID"	"BUSCO_description"	"SwissProt_accession"	"SwissProt_description"	"GO_annotations"	"ribo_found"	"BUSCO"
"3469"	"850"	"Whelan2017_full"	"Subset14_02"	1	2	1	NA	NA	"Q3T131.1"	"RecName: Full=Ubiquinone biosynthesis O-methyltransferase, mitochondrial; AltName: Full=3-demethylubiquinol 3-O-methyltransferase; AltName: Full=Polyprenyldihydroxybenzoate methyltransferase; Flags: Precursor"	"GO:0031314; GO:0008425; GO:1990886; GO:0008689; GO:0004395; GO:0006744"	FALSE	NA
"3470"	"850"	"Borowiec2015_Total1080"	"OG322.fasta.aln_gene374"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3471"	"851"	"Borowiec2015_Total1080"	"OG332.fasta.aln_gene384"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3472"	"851"	"Simion2017"	"V2META11741-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9H1A4.1"	"RecName: Full=Anaphase-promoting complex subunit 1; Short=APC1; AltName: Full=Cyclosome subunit 1; AltName: Full=Mitotic checkpoint regulator; AltName: Full=Testis-specific gene 24 protein"	"GO:0005680; GO:0005829; GO:0005654; GO:0031145; GO:0051301; GO:0007091; GO:0070979; GO:1901990"	FALSE	NA
"3473"	"852"	"Borowiec2015_Total1080"	"OG334.fasta.aln_gene386"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3474"	"852"	"Hejnol2009"	"Tribe3155_0"	1	2	1	NA	NA	"Q920N2.1"	"RecName: Full=Biotin--protein ligase; AltName: Full=Biotin apo-protein ligase; Includes: RecName: Full=Biotin--[methylmalonyl-CoA-carboxytransferase] ligase; Includes: RecName: Full=Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase; AltName: Full=Holocarboxylase synthetase; Short=HCS; Includes: RecName: Full=Biotin--[methylcrotonoyl-CoA-carboxylase] ligase; Includes: RecName: Full=Biotin--[acetyl-CoA-carboxylase] ligase"	"GO:0000785; GO:0005737; GO:0005829; GO:0005739; GO:0005652; GO:0016363; GO:0005524; GO:0009374; GO:0004077; GO:0004078; GO:0004079; GO:0004080; GO:0018271; GO:0019899; GO:0042803; GO:0008283; GO:0071110; GO:0016570; GO:0009305; GO:0070781"	FALSE	NA
"3475"	"853"	"Hejnol2009"	"Tribe4059_0"	1	2	1	NA	NA	"D4A9I3.1"	"RecName: Full=Calcium channel flower homolog; AltName: Full=Calcium channel flower domain-containing protein 1"	"GO:0016021; GO:0016192"	FALSE	NA
"3476"	"853"	"Borowiec2015_Total1080"	"OG358.fasta.aln_gene412"	1	2	1	"EOG091G0TAC"	"calcium channel flower domain containing 1"	NA	NA	NA	NA	"calcium channel flower domain containing 1"
"3477"	"854"	"Hejnol2009"	"Tribe4116_0"	1	2	1	NA	NA	"Q2NL37.1"	"RecName: Full=BRCA2 and CDKN1A-interacting protein"	"GO:0005814; GO:0005813; GO:0005829; GO:0097431; GO:0019908; GO:0005654; GO:0019207; GO:0015631; GO:0006974; GO:0006281; GO:0000132; GO:0034453; GO:0000226; GO:0090307; GO:0007052; GO:0061101; GO:0000079; GO:0000055"	FALSE	NA
"3478"	"854"	"Borowiec2015_Total1080"	"OG359.fasta.aln_gene413"	1	2	1	"EOG091G0IXA"	"BRCA2 and CDKN1A interacting protein"	NA	NA	NA	NA	"BRCA2 and CDKN1A interacting protein"
"3479"	"855"	"Borowiec2015_Total1080"	"OG362.fasta.aln_gene417"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3480"	"855"	"Hejnol2009"	"Tribe4595_0"	1	2	1	NA	NA	"A2T806.1"	"RecName: Full=Polyglutamine-binding protein 1; Short=PQBP-1; AltName: Full=Polyglutamine tract-binding protein 1"	"GO:0016607; GO:0003690; GO:0002218; GO:0000380; GO:0071360; GO:0051607; GO:0045087; GO:0031175; GO:0002230; GO:0032481"	FALSE	NA
"3481"	"856"	"Borowiec2015_Total1080"	"OG369.fasta.aln_gene423"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3482"	"856"	"Simion2017"	"V2META13632-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q5HYA8.2"	"RecName: Full=Meckelin; AltName: Full=Meckel syndrome type 3 protein; AltName: Full=Transmembrane protein 67; Flags: Precursor"	"GO:0005813; GO:0060170; GO:0035869; GO:0030659; GO:0005789; GO:0016021; GO:0036038; GO:0031005; GO:0051082; GO:0097711; GO:0060271; GO:0010826; GO:0030433"	FALSE	NA
"3483"	"857"	"Simion2017"	"V2META11909-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9C291.3"	"RecName: Full=Double-strand break repair protein mus-23; AltName: Full=Recombinational repair protein mus-23"	"GO:0030870; GO:0000784; GO:0035861; GO:1990421; GO:0008408; GO:0008296; GO:0004519; GO:0030145; GO:1990918; GO:0000724; GO:0006303; GO:0031573; GO:1990898; GO:0042138; GO:0097552; GO:0007095; GO:0000723"	FALSE	NA
"3484"	"857"	"Borowiec2015_Total1080"	"OG371.fasta.aln_gene426"	1	2	1	"EOG091G06P4"	"MRE11 homolog A, double strand break repair nuclease"	NA	NA	NA	NA	"MRE11 homolog A, double strand break repair nuclease"
"3485"	"858"	"Simion2017"	"V2META13292-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q08DG6.1"	"RecName: Full=Cytochrome c oxidase assembly protein COX15 homolog"	"GO:0016021; GO:0005743; GO:0016653; GO:0016627; GO:0022900; GO:0006784; GO:1902600; GO:0008535"	FALSE	NA
"3486"	"858"	"Borowiec2015_Total1080"	"OG375.fasta.aln_gene429"	1	2	1	"EOG091G08NN"	"cytochrome c oxidase assembly homolog 15 (yeast)"	NA	NA	NA	NA	"cytochrome c oxidase assembly homolog 15 (yeast)"
"3487"	"859"	"Borowiec2015_Total1080"	"OG376.fasta.aln_gene430"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3488"	"859"	"Simion2017"	"V2META13514-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9D5E4.1"	"RecName: Full=Dynein regulatory complex subunit 3; AltName: Full=Leucine-rich repeat-containing protein 48"	"GO:0005930; GO:0005737; GO:0031514"	FALSE	NA
"3489"	"860"	"Hejnol2009"	"Tribe3025_0"	1	2	1	NA	NA	"Q66IJ0.1"	"RecName: Full=Nucleoporin NUP35; AltName: Full=35 kDa nucleoporin; AltName: Full=Nuclear pore complex protein Nup53; AltName: Full=Nucleoporin NUP53"	"GO:0031965; GO:0044613; GO:0044615; GO:0005543; GO:0003697; GO:0017056; GO:0051028; GO:0006607; GO:0006999"	FALSE	NA
"3490"	"860"	"Borowiec2015_Total1080"	"OG377.fasta.aln_gene431"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3491"	"861"	"Borowiec2015_Total1080"	"OG380.fasta.aln_gene435"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3492"	"861"	"Simion2017"	"V2META14789-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q3MIT2.1"	"RecName: Full=Putative tRNA pseudouridine synthase Pus10; AltName: Full=Coiled-coil domain-containing protein 139; AltName: Full=tRNA pseudouridine 55 synthase; Short=Psi55 synthase; AltName: Full=tRNA pseudouridylate synthase; AltName: Full=tRNA-uridine isomerase"	"GO:0009982; GO:0003723; GO:0106029; GO:0031119"	FALSE	NA
"3493"	"862"	"Simion2017"	"V2META15366-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q5U2V5.1"	"RecName: Full=Cardiolipin synthase (CMP-forming); Short=CLS"	"GO:0016021; GO:0005743; GO:0031966; GO:0005739; GO:0008808; GO:0032049; GO:0046474; GO:1905711; GO:0097068"	FALSE	NA
"3494"	"862"	"Borowiec2015_Total1080"	"OG385.fasta.aln_gene440"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3495"	"863"	"Simion2017"	"V2META13818-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q8CFY5.1"	"RecName: Full=Protoheme IX farnesyltransferase, mitochondrial; AltName: Full=Heme O synthase; Flags: Precursor"	"GO:0070069; GO:0005829; GO:0016021; GO:0031966; GO:0005739; GO:0005730; GO:0004129; GO:0004311; GO:0008495; GO:0009060; GO:0045333; GO:0017004; GO:0006784; GO:0048034; GO:0000266; GO:0007005; GO:0018343; GO:0008535"	FALSE	NA
"3496"	"863"	"Borowiec2015_Total1080"	"OG387.fasta.aln_gene442"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3497"	"864"	"Simion2017"	"V2META14886-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q5T013.2"	"RecName: Full=Putative hydroxypyruvate isomerase; AltName: Full=Endothelial cell apoptosis protein E-CE1"	"GO:0008903; GO:0016857"	FALSE	NA
"3498"	"864"	"Borowiec2015_Total1080"	"OG396.fasta.aln_gene452"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3499"	"865"	"Whelan2017_full"	"Subset10_16"	1	2	1	NA	NA	"P39963.1"	"RecName: Full=G2/mitotic-specific cyclin-B3"	"GO:0005813; GO:0000307; GO:0005737; GO:0005634; GO:0016538; GO:0019901; GO:0051301; GO:0000278; GO:0045787; GO:0008284; GO:0006468; GO:0000079; GO:0010389; GO:0007088"	FALSE	NA
"3500"	"865"	"Borowiec2015_Total1080"	"OG401.fasta.aln_gene459"	1	2	1	"EOG091G0L84"	"cyclin B3"	NA	NA	NA	NA	"cyclin B3"
"3501"	"866"	"Hejnol2009"	"Tribe2626_0"	1	2	1	NA	NA	"Q5E9T4.1"	"RecName: Full=Thiamin pyrophosphokinase 1; AltName: Full=Thiamine pyrophosphokinase 1"	"GO:0005524; GO:0016301; GO:0030975; GO:0004788; GO:0009229; GO:0006772"	FALSE	NA
"3502"	"866"	"Borowiec2015_Total1080"	"OG404.fasta.aln_gene462"	1	2	1	"EOG091G0FS8"	"Thiamin pyrophosphokinase"	NA	NA	NA	NA	"Thiamin pyrophosphokinase"
"3503"	"867"	"Simion2017"	"V2META14155-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q95SK3.1"	"RecName: Full=CDK5RAP3-like protein"	"GO:0005737; GO:0012505; GO:0005634; GO:0000079; GO:0007346"	FALSE	NA
"3504"	"867"	"Borowiec2015_Total1080"	"OG410.fasta.aln_gene469"	1	2	1	"EOG091G11PB"	"CDK5 regulatory subunit associated protein 3"	NA	NA	NA	NA	"CDK5 regulatory subunit associated protein 3"
"3505"	"868"	"Simion2017"	"V2META13738-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q5XGZ8.1"	"RecName: Full=Nucleolar complex protein 3 homolog; Short=NOC3 protein homolog; AltName: Full=NOC3-like protein; AltName: Full=Nucleolar complex-associated protein 3-like protein"	"GO:0005730"	FALSE	NA
"3506"	"868"	"Borowiec2015_Total1080"	"OG411.fasta.aln_gene470"	1	2	1	"EOG091G087E"	"Nucleolar complex-associated protein 3"	NA	NA	NA	NA	"Nucleolar complex-associated protein 3"
"3507"	"869"	"Borowiec2015_Total1080"	"OG416.fasta.aln_gene475"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3508"	"869"	"Simion2017"	"V2META13183-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q92621.3"	"RecName: Full=Nuclear pore complex protein Nup205; AltName: Full=205 kDa nucleoporin; AltName: Full=Nucleoporin Nup205"	"GO:0016020; GO:0005635; GO:0031965; GO:0034399; GO:0005643; GO:0044611; GO:0017056; GO:0006406; GO:0051292; GO:0006999; GO:0006913; GO:0016032"	FALSE	NA
"3509"	"870"	"Simion2017"	"V2META14609-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9D864.2"	"RecName: Full=Actin-related protein 6; Short=mArp6"	"GO:0005737; GO:0005856; GO:0005634; GO:0006338"	FALSE	NA
"3510"	"870"	"Borowiec2015_Total1080"	"OG419.fasta.aln_gene478"	1	2	1	"EOG091G09HG"	"ARP6 actin-related protein 6 homolog (yeast)"	NA	NA	NA	NA	"ARP6 actin-related protein 6 homolog (yeast)"
"3511"	"871"	"Simion2017"	"V2META13795-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9NZ32.1"	"RecName: Full=Actin-related protein 10; AltName: Full=Actin-related protein 11; Short=hARP11"	"GO:0035578; GO:0005829; GO:0005869; GO:0005576; GO:1904813; GO:0019886; GO:0006888; GO:0007018; GO:0043312"	FALSE	NA
"3512"	"871"	"Borowiec2015_Total1080"	"OG420.fasta.aln_gene480"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3513"	"872"	"Simion2017"	"V2META13718-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q58D06.1"	"RecName: Full=WD repeat-containing protein 74"	"GO:0000176; GO:0005730; GO:0005634; GO:0030687; GO:0001825; GO:0042273; GO:0016070; GO:0006364"	FALSE	NA
"3514"	"872"	"Borowiec2015_Total1080"	"OG422.fasta.aln_gene482"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3515"	"873"	"Borowiec2015_Total1080"	"OG424.fasta.aln_gene484"	1	2	1	"EOG091G0BPX"	"short chain dehydrogenase/reductase family 39U, member 1"	NA	NA	NA	NA	"short chain dehydrogenase/reductase family 39U, member 1"
"3516"	"873"	"Hejnol2009"	"Tribe3545_0"	1	2	1	"EOG091G0BPX"	"short chain dehydrogenase/reductase family 39U, member 1"	"Q17QH8.1"	"RecName: Full=Epimerase family protein SDR39U1; AltName: Full=Short-chain dehydrogenase/reductase family 39U member 1"	"GO:0050662; GO:0016491"	FALSE	"short chain dehydrogenase/reductase family 39U, member 1"
"3517"	"874"	"Borowiec2015_Total1080"	"OG431.fasta.aln_gene492"	1	2	1	"EOG091G0JBZ"	"phosphoserine phosphatase"	NA	NA	NA	NA	"phosphoserine phosphatase"
"3518"	"874"	"Hejnol2009"	"Tribe2248_0"	1	2	1	"EOG091G0JBZ"	"phosphoserine phosphatase"	"Q2KHU0.1"	"RecName: Full=Phosphoserine phosphatase; Short=PSP; Short=PSPase; AltName: Full=L-3-phosphoserine phosphatase; AltName: Full=O-phosphoserine phosphohydrolase"	"GO:0005737; GO:0005509; GO:0000287; GO:0016791; GO:0004647; GO:0042803; GO:0016311; GO:0006564; GO:0006563"	FALSE	"phosphoserine phosphatase"
"3519"	"875"	"Borowiec2015_Total1080"	"OG434.fasta.aln_gene495"	1	2	1	"EOG091G0O6E"	"mitochondrial ribosomal protein L19"	NA	NA	NA	NA	"mitochondrial ribosomal protein L19"
"3520"	"875"	"Hejnol2009"	"Tribe2334_0"	1	2	1	NA	NA	"P49406.2"	"RecName: Full=39S ribosomal protein L19, mitochondrial; Short=L19mt; Short=MRP-L19; AltName: Full=39S ribosomal protein L15, mitochondrial; Short=L15mt; Short=MRP-L15; AltName: Full=Mitochondrial large ribosomal subunit protein bL19m; Flags: Precursor"	"GO:0005743; GO:0005762; GO:0005739; GO:0031965; GO:0005634; GO:0003735; GO:0070125; GO:0070126"	TRUE	NA
"3521"	"876"	"Borowiec2015_Total1080"	"OG436.fasta.aln_gene496"	1	2	1	"EOG091G0JUY"	"Pre-mRNA-splicing factor 38"	NA	NA	NA	NA	"Pre-mRNA-splicing factor 38"
"3522"	"876"	"Simion2017"	"V2META13337-42-Calc_Hmm10-BMGE05"	1	2	1	"EOG091G0JUY"	"Pre-mRNA-splicing factor 38"	"Q28H87.1"	"RecName: Full=Pre-mRNA-splicing factor 38A"	"GO:0005634; GO:0071011; GO:0071005; GO:0000398"	FALSE	"Pre-mRNA-splicing factor 38"
"3523"	"877"	"Borowiec2015_Total1080"	"OG437.fasta.aln_gene497"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3524"	"877"	"Hejnol2009"	"Tribe3915_0"	1	2	1	NA	NA	"B3DHU2.1"	"RecName: Full=Transmembrane protein 65"	"GO:0016021; GO:0005743; GO:0005886; GO:0003231; GO:0007507; GO:1903779"	FALSE	NA
"3525"	"878"	"Borowiec2015_Total1080"	"OG451.fasta.aln_gene513"	1	2	1	"EOG091G00VZ"	"trafficking protein particle complex 11"	NA	NA	NA	NA	"trafficking protein particle complex 11"
"3526"	"878"	"Simion2017"	"V2META12903-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"B2RXC1.1"	"RecName: Full=Trafficking protein particle complex subunit 11"	"GO:0005794; GO:0030008; GO:0006888; GO:0007030; GO:0051259; GO:0061635"	FALSE	NA
"3527"	"879"	"Simion2017"	"V2META13785-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"O12947.1"	"RecName: Full=Protein-S-isoprenylcysteine O-methyltransferase; AltName: Full=Farnesyl cysteine carboxyl methyltransferase; Short=FCMT; AltName: Full=Isoprenylcysteine carboxylmethyltransferase; AltName: Full=Prenylated protein carboxyl methyltransferase; Short=PPMT; AltName: Full=Prenylcysteine carboxyl methyltransferase; Short=pcCMT"	"GO:0005789; GO:0016021; GO:0004671"	FALSE	NA
"3528"	"879"	"Borowiec2015_Total1080"	"OG456.fasta.aln_gene518"	1	2	1	"EOG091G0HSB"	"Protein-S-isoprenylcysteine O-methyltransferase"	NA	NA	NA	NA	"Protein-S-isoprenylcysteine O-methyltransferase"
"3529"	"880"	"Borowiec2015_Total1080"	"OG459.fasta.aln_gene521"	1	2	1	"EOG091G0P4K"	"CCR4-NOT transcription complex, subunit 11"	NA	NA	NA	NA	"CCR4-NOT transcription complex, subunit 11"
"3530"	"880"	"Simion2017"	"V2META13739-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"B0BNA9.1"	"RecName: Full=CCR4-NOT transcription complex subunit 11"	"GO:0030014; GO:0005737; GO:0005634; GO:0031047; GO:0006417"	FALSE	NA
"3531"	"881"	"Simion2017"	"V2META13314-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q96Q11.2"	"RecName: Full=CCA tRNA nucleotidyltransferase 1, mitochondrial; AltName: Full=Mitochondrial tRNA nucleotidyl transferase, CCA-adding; AltName: Full=mt CCA-adding enzyme; AltName: Full=mt tRNA CCA-diphosphorylase; AltName: Full=mt tRNA CCA-pyrophosphorylase; AltName: Full=mt tRNA adenylyltransferase; Flags: Precursor"	"GO:0005622; GO:0005759; GO:0005739; GO:0005654; GO:0034062; GO:0005524; GO:0052929; GO:0052928; GO:0052927; GO:0000049; GO:1990180; GO:0042780; GO:0001680"	FALSE	NA
"3532"	"881"	"Borowiec2015_Total1080"	"OG461.fasta.aln_gene523"	1	2	1	"EOG091G09KX"	"tRNA nucleotidyl transferase, CCA-adding, 1"	NA	NA	NA	NA	"tRNA nucleotidyl transferase, CCA-adding, 1"
"3533"	"882"	"Borowiec2015_Total1080"	"OG462.fasta.aln_gene524"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3534"	"882"	"Hejnol2009"	"Tribe3307_0"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3535"	"883"	"Hejnol2009"	"Tribe3111_0"	1	2	1	NA	NA	"O08609.1"	"RecName: Full=Max-like protein X; AltName: Full=Max-like bHLHZip protein; AltName: Full=Protein BigMax; AltName: Full=Transcription factor-like protein 4"	"GO:0005737; GO:0005829; GO:0031965; GO:0005654; GO:0005634; GO:0003677; GO:0003700; GO:0001227; GO:0046982; GO:0042803; GO:0000977; GO:0008134; GO:0000122; GO:0045892; GO:0006913; GO:0045944; GO:0006357"	FALSE	NA
"3536"	"883"	"Borowiec2015_Total1080"	"OG468.fasta.aln_gene529"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3537"	"884"	"Borowiec2015_Total1080"	"OG47.fasta.aln_gene542"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3538"	"884"	"Simion2017"	"V2META10876-1-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q922Q2.2"	"RecName: Full=Serine/threonine-protein kinase RIO1; AltName: Full=RIO kinase 1"	"GO:0005829; GO:0034708; GO:0030688; GO:0005524; GO:0016787; GO:0046872; GO:0004674; GO:0030490; GO:2000234; GO:0042274"	FALSE	NA
"3539"	"885"	"Borowiec2015_Total1080"	"OG475.fasta.aln_gene537"	1	2	1	"EOG091G0EQR"	"chromosome 7 open reading frame 25"	NA	NA	NA	NA	"chromosome 7 open reading frame 25"
"3540"	"885"	"Hejnol2009"	"Tribe7579_0"	1	2	1	"EOG091G0EQR"	"chromosome 7 open reading frame 25"	"Q08AW5.1"	"RecName: Full=UPF0415 protein C7orf25 homolog"	"nan"	NA	"chromosome 7 open reading frame 25"
"3541"	"886"	"Simion2017"	"V2META14859-42-Calc_Hmm10-BMGE05"	1	2	1	"EOG091G09T3"	"Bardet-Biedl syndrome 4"	"Q28G25.1"	"RecName: Full=Bardet-Biedl syndrome 4 protein homolog"	"GO:0034451; GO:0005813; GO:0060170; GO:0005929; GO:0000242; GO:0003777; GO:0007098"	FALSE	"Bardet-Biedl syndrome 4"
"3542"	"886"	"Borowiec2015_Total1080"	"OG476.fasta.aln_gene538"	1	2	1	"EOG091G09T3"	"Bardet-Biedl syndrome 4"	NA	NA	NA	NA	"Bardet-Biedl syndrome 4"
"3543"	"887"	"Borowiec2015_Total1080"	"OG477.fasta.aln_gene539"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3544"	"887"	"Hejnol2009"	"Tribe4738_0"	1	2	1	NA	NA	"Q96G97.3"	"RecName: Full=Seipin; AltName: Full=Bernardinelli-Seip congenital lipodystrophy type 2 protein"	"GO:0030176; GO:0045444; GO:0016042; GO:0034389; GO:0019915; GO:0050995; GO:0120162"	FALSE	NA
"3545"	"888"	"Simion2017"	"V2META10876-2-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q9DBU3.3"	"RecName: Full=Serine/threonine-protein kinase RIO3; AltName: Full=RIO kinase 3"	"GO:0005829; GO:0030688; GO:0005524; GO:0089720; GO:0046872; GO:0004674; GO:1990786; GO:0071359; GO:0098586; GO:0051607; GO:0045087; GO:0030490; GO:0043124; GO:0039534; GO:0032463; GO:0045089; GO:0032728"	FALSE	NA
"3546"	"888"	"Borowiec2015_Total1080"	"OG48.fasta.aln_gene553"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3547"	"889"	"Hejnol2009"	"Tribe2478_0"	1	2	1	"EOG091G0VMU"	"mediator complex subunit 8"	"Q08BU1.1"	"RecName: Full=Mediator of RNA polymerase II transcription subunit 8; AltName: Full=Mediator complex subunit 8"	"GO:0070847; GO:0016592; GO:0000978; GO:0003712; GO:0016567; GO:0006357"	FALSE	"mediator complex subunit 8"
"3548"	"889"	"Borowiec2015_Total1080"	"OG480.fasta.aln_gene543"	1	2	1	"EOG091G0VMU"	"mediator complex subunit 8"	NA	NA	NA	NA	"mediator complex subunit 8"
"3549"	"890"	"Hejnol2009"	"Tribe3853_0"	1	2	1	"EOG091G0T79"	"methyltransferase like 10"	"Q5D013.1"	"RecName: Full=EEF1A lysine methyltransferase 2; AltName: Full=Methyltransferase-like protein 10; AltName: Full=Protein-lysine N-methyltransferase mettl10"	"GO:0005737; GO:0005634; GO:0008168; GO:0016279; GO:0018022"	FALSE	"methyltransferase like 10"
"3550"	"890"	"Borowiec2015_Total1080"	"OG484.fasta.aln_gene547"	1	2	1	"EOG091G0T79"	"methyltransferase like 10"	NA	NA	NA	NA	"methyltransferase like 10"
"3551"	"891"	"Simion2017"	"V2META10745-1-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"P11182.3"	"RecName: Full=Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial; AltName: Full=52 kDa mitochondrial autoantigen of primary biliary cirrhosis; AltName: Full=Branched chain 2-oxo-acid dehydrogenase complex component E2; Short=BCOADC-E2; AltName: Full=Branched-chain alpha-keto acid dehydrogenase complex component E2; Short=BCKAD-E2; Short=BCKADE2; AltName: Full=Dihydrolipoamide acetyltransferase component of branched-chain alpha-keto acid dehydrogenase complex; AltName: Full=Dihydrolipoamide branched chain transacylase; AltName: Full=Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase; Flags: Precursor"	"GO:0005737; GO:0005947; GO:0005759; GO:0042645; GO:0005739; GO:0016407; GO:0043754; GO:0031405; GO:0031625"	FALSE	NA
"3552"	"891"	"Borowiec2015_Total1080"	"OG486.fasta.aln_gene549"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3553"	"892"	"Simion2017"	"V2META14125-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"Q28DV7.2"	"RecName: Full=Mini-chromosome maintenance complex-binding protein; Short=MCM-BP; Short=MCM-binding protein"	"GO:0042555; GO:0000790; GO:0005634; GO:0003682; GO:0051301; GO:0006261; GO:0007062"	FALSE	NA
"3554"	"892"	"Borowiec2015_Total1080"	"OG488.fasta.aln_gene551"	1	2	1	NA	NA	NA	NA	NA	NA	NA
"3555"	"893"	"Simion2017"	"V2META15545-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"P35288.2"	"RecName: Full=Ras-related protein Rab-23; AltName: Full=Protein open brain; AltName: Full=Rab-15; Flags: Precursor"	"GO:0005776; GO:0030054; GO:0005813; GO:0005737; GO:0005829; GO:0010008; GO:0045335; GO:0030670; GO:0005886; GO:0005525; GO:0003924; GO:0000045; GO:0006968; GO:0060271; GO:0097094; GO:0021904; GO:0042733; GO:0046039; GO:0006886; GO:0042308; GO:0045861; GO:0007399; GO:0001843; GO:0032482; GO:0008589; GO:0007165; GO:0021513"	FALSE	NA
"3556"	"893"	"Borowiec2015_Total1080"	"OG495.fasta.aln_gene559"	1	2	1	"EOG091G18BK"	"TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)"	NA	NA	NA	NA	"TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)"
"3557"	"894"	"Simion2017"	"V2META13685-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	"O14681.4"	"RecName: Full=Etoposide-induced protein 2.4 homolog; AltName: Full=p53-induced gene 8 protein"	"GO:0005829; GO:0005783; GO:0005789; GO:0005794; GO:0016021; GO:0016020; GO:0031965; GO:0006915; GO:0016236; GO:0030308"	FALSE	NA
"3558"	"894"	"Borowiec2015_Total1080"	"OG501.fasta.aln_gene566"	1	2	1	"EOG091G0E3F"	"etoposide induced 2.4"	NA	NA	NA	NA	"etoposide induced 2.4"
"3559"	"895"	"Borowiec2015_Total1080"	"OG506.fasta.aln_gene571"	1	2	1	"EOG091G08ZG"	"death associated protein 3"	NA	NA	NA	NA	"death associated protein 3"
"3560"	"895"	"Hejnol2009"	"Tribe2150_0"	1	2	1	NA	NA	"P51398.1"	"RecName: Full=28S ribosomal protein S29, mitochondrial; Short=MRP-S29; Short=S29mt; AltName: Full=Death-associated protein 3; Short=DAP-3; AltName: Full=Ionizing radiation resistance conferring protein; AltName: Full=Mitochondrial small ribosomal subunit protein mS29; Flags: Precursor"	"GO:0005743; GO:0005763; GO:0005739; GO:0005654; GO:0005525; GO:0003723; GO:0003735; GO:0097190; GO:0070125; GO:0070126"	TRUE	NA
"3561"	"896"	"Borowiec2015_Total1080"	"OG510.fasta.aln_gene573"	1	2	1	"EOG091G09T6"	"DNA polymerase beta, N-terminal domain"	NA	NA	NA	NA	"DNA polymerase beta, N-terminal domain"
"3562"	"896"	"Whelan2017_full"	"Subset26_01"	1	2	1	NA	NA	"Q7SXA9.1"	"RecName: Full=Crossover junction endonuclease MUS81"	"GO:0048476; GO:0005634; GO:0048257; GO:0003677; GO:0046872; GO:0000727; GO:0031573; GO:0000712"	FALSE	NA
"3563"	"897"	"Simion2017"	"V2META14914-42-Calc_Hmm10-BMGE05"	1	2	1	NA	NA	NA	NA	NA	NA	NA
