mscript1	dataset1	part1	mscript2	dataset2	part2	count
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0695	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0695	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0696	Hejnol2009	Hejnol2009	Tribe3202_0	1
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0696	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0696	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0696	Whelan2015	Dataset1_FullData	Gene_0696	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0696	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0696	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	Whelan2015	Dataset1_FullData	Gene_0703	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0703	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	Whelan2017	Metazoa_Choano_RCFV_strict	Subset14_01	33
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0703	Whelan2017	Metazoa_full	Subset20_04	37
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0709	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0709	63
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0709	Whelan2015	Dataset1_FullData	Gene_0709	63
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0709	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0709	63
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0727	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0727	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0727	Whelan2015	Dataset1_FullData	Gene_0727	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0727	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0727	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0741	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0741	61
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0741	Whelan2015	Dataset1_FullData	Gene_0741	61
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0741	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0741	39
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0745	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0745	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0745	Whelan2015	Dataset1_FullData	Gene_0745	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0745	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0745	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0766	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0766	55
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0766	Whelan2015	Dataset1_FullData	Gene_0766	55
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0766	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0766	44
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0773	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0773	59
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0773	Whelan2015	Dataset1_FullData	Gene_0773	59
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0773	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0773	59
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0775	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0775	48
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0775	Whelan2015	Dataset1_FullData	Gene_0775	48
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0786	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0786	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0786	Whelan2015	Dataset1_FullData	Gene_0786	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0786	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0786	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0793	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0793	50
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0793	Whelan2015	Dataset1_FullData	Gene_0793	50
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0793	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0793	44
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0802	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0802	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0802	Whelan2015	Dataset1_FullData	Gene_0802	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0802	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0802	45
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0806	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0806	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0806	Whelan2015	Dataset1_FullData	Gene_0806	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0806	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0806	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0807	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0807	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0807	Whelan2015	Dataset1_FullData	Gene_0807	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0807	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0807	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0808	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0808	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0808	Whelan2015	Dataset1_FullData	Gene_0808	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0808	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0808	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0813	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0813	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0813	Whelan2015	Dataset1_FullData	Gene_0813	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0813	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0813	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0819	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0819	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0819	Whelan2015	Dataset1_FullData	Gene_0819	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0819	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0819	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0822	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0822	64
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0822	Whelan2015	Dataset1_FullData	Gene_0822	64
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0822	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0822	64
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0834	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0834	45
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0834	Whelan2015	Dataset1_FullData	Gene_0834	45
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0834	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0834	45
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0835	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0835	44
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0835	Whelan2015	Dataset1_FullData	Gene_0835	44
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0835	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0835	37
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Chang2015	Chang2015	rps22a	47
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Nosenko2013	ribosomal_11057_smatrix	KOG1754	25
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Nosenko2013	ribosomal_14615_smatrix	KOG1754	32
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Philippe2009	Philippe2009	rps1	34
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	119
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Whelan2015	Dataset1_FullData	Gene_0843	119
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0843	118
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0843	Whelan2017	Metazoa_Choano_RCFV_strict	Subset9_01	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0848	Chang2015	Chang2015	vatpased	32
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0848	Hejnol2009	Hejnol2009	Tribe1465_0	11
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0848	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0848	69
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0848	Whelan2015	Dataset1_FullData	Gene_0848	69
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0857	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0857	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0857	Whelan2015	Dataset1_FullData	Gene_0857	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0857	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0857	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0863	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0863	43
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0863	Whelan2015	Dataset1_FullData	Gene_0863	43
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0873	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0873	42
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0873	Whelan2015	Dataset1_FullData	Gene_0873	42
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0873	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0873	42
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0874	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0874	41
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0874	Whelan2015	Dataset1_FullData	Gene_0874	41
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0874	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0874	41
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0891	Chang2015	Chang2015	nsf1	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0891	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10203-2-2-1-42-Calc_Hmm10-BMGE05	25
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0891	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0891	159
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0891	Whelan2015	Dataset1_FullData	Gene_0891	154
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0894	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0894	81
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0894	Whelan2015	Dataset1_FullData	Gene_0894	81
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0894	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0894	81
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0895	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0895	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0895	Whelan2015	Dataset1_FullData	Gene_0895	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0895	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0895	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0896	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0896	34
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0896	Whelan2015	Dataset1_FullData	Gene_0896	34
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0896	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0896	34
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0904	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0904	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0904	Whelan2015	Dataset1_FullData	Gene_0904	60
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0904	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0904	35
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0909	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0909	35
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0909	Whelan2015	Dataset1_FullData	Gene_0909	35
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0909	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0909	33
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0910	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0910	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0910	Whelan2015	Dataset1_FullData	Gene_0910	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0910	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0910	34
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0911	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0911	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0911	Whelan2015	Dataset1_FullData	Gene_0911	52
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0917	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0917	43
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0917	Whelan2015	Dataset1_FullData	Gene_0917	43
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0917	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0917	43
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0920	Hejnol2009	Hejnol2009	Tribe2322_0	1
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0920	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0920	58
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0920	Whelan2015	Dataset1_FullData	Gene_0920	58
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0920	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0920	38
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0921	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0921	53
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0921	Whelan2015	Dataset1_FullData	Gene_0921	53
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0921	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0921	51
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0925	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0925	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0925	Whelan2015	Dataset1_FullData	Gene_0925	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0925	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0925	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0927	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0927	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0927	Whelan2015	Dataset1_FullData	Gene_0927	36
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0927	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0927	31
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0930	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0930	61
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0930	Whelan2015	Dataset1_FullData	Gene_0930	61
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0930	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0930	59
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0933	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0933	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0933	Whelan2015	Dataset1_FullData	Gene_0933	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0933	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0933	71
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0941	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0941	54
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0941	Whelan2015	Dataset1_FullData	Gene_0941	54
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0941	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0941	54
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0942	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0942	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0942	Whelan2015	Dataset1_FullData	Gene_0942	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0942	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0942	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0945	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0945	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0945	Whelan2015	Dataset1_FullData	Gene_0945	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0945	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0945	46
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0947	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0947	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0947	Whelan2015	Dataset1_FullData	Gene_0947	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0947	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0947	62
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	Moroz2014	ED3d	0950	2
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	Whelan2015	Dataset1_FullData	Gene_0950	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0950	49
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0950	Whelan2017	Metazoa_full	Subset8_03	4
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0951	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0951	66
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0951	Whelan2015	Dataset1_FullData	Gene_0951	66
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0951	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0951	66
Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0958	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0958	56
